file_path,valence,arousal,mood
/Volumes/T7 Shield/Emotify/MTG_Full/36/1378036.low.mp3,5.764048,4.424367,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/36/1373036.low.mp3,5.678281,4.679362,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/36/1379136.low.mp3,5.255403,4.6962,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/36/1381536.low.mp3,5.70982,6.142426,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/1383836.low.mp3,7.245083,5.978735,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/1383736.low.mp3,4.217313,4.461077,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/1383936.low.mp3,4.486156,5.3646,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/36/1386836.low.mp3,5.200532,7.490036,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/1385236.low.mp3,6.55843,5.873531,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/1390336.low.mp3,5.207496,4.421105,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/36/1389036.low.mp3,7.28927,6.14225,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/1392836.low.mp3,4.262908,3.339573,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/1393036.low.mp3,5.623374,5.769132,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/1393536.low.mp3,4.39894,2.685814,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/1393336.low.mp3,5.697514,5.782094,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/1393836.low.mp3,5.205795,5.780876,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/139436.low.mp3,5.657524,5.469894,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/1397436.low.mp3,4.172858,4.273557,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/1397736.low.mp3,7.407592,5.856663,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/1398736.low.mp3,6.71209,5.851928,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/1399136.low.mp3,5.426553,5.305398,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/1399336.low.mp3,6.330862,5.849257,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/1402636.low.mp3,5.956806,5.847646,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/1403236.low.mp3,6.210597,5.219288,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/1401336.low.mp3,6.475994,6.410287,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/1404736.low.mp3,7.168524,6.510563,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/1407836.low.mp3,6.924906,6.736561,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/1408736.low.mp3,4.027395,3.777291,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/1410136.low.mp3,5.868743,5.291305,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/1410636.low.mp3,3.351975,3.155382,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/1416136.low.mp3,5.244558,3.763457,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/36/1416336.low.mp3,6.583388,5.86171,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/1417336.low.mp3,4.467666,2.978782,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/1420436.low.mp3,7.783102,8.017175,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/1420636.low.mp3,3.381357,2.157566,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/14736.low.mp3,6.169107,7.046754,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/148536.low.mp3,6.930186,6.121312,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/154036.low.mp3,6.870873,6.432064,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/154636.low.mp3,3.333318,2.926229,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/166336.low.mp3,5.269441,4.308209,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/36/1736.low.mp3,3.770691,4.463458,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/175336.low.mp3,4.094735,3.012959,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/176936.low.mp3,6.074331,5.503634,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/181736.low.mp3,5.906938,5.213441,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/18236.low.mp3,3.359725,1.852153,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/186636.low.mp3,6.151901,6.838725,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/189536.low.mp3,6.873544,7.949518,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/192236.low.mp3,5.318521,4.496519,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/36/190736.low.mp3,3.948495,3.010545,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/19236.low.mp3,6.058272,6.538307,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/198936.low.mp3,5.207434,4.186615,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/36/199036.low.mp3,6.817715,6.448565,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/199236.low.mp3,3.779688,3.459181,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/20236.low.mp3,5.775525,5.238458,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/204136.low.mp3,6.223408,7.0337,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/20536.low.mp3,5.76904,6.053751,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/205336.low.mp3,5.994393,6.453714,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/210036.low.mp3,3.423504,4.671612,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/211836.low.mp3,3.838429,2.732572,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/213336.low.mp3,4.388642,3.504869,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/212136.low.mp3,5.474785,6.459839,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/214036.low.mp3,5.468153,4.483898,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/36/213936.low.mp3,6.898034,5.820873,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/21636.low.mp3,5.448461,5.205779,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/221136.low.mp3,3.925281,3.264669,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/221036.low.mp3,4.662172,4.242878,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/221236.low.mp3,6.428079,7.242722,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/221636.low.mp3,5.661477,6.491114,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/222136.low.mp3,4.322556,3.152959,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/222436.low.mp3,4.121137,3.484123,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/229436.low.mp3,5.920805,6.342374,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/236236.low.mp3,5.881918,6.081079,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/233936.low.mp3,5.565118,5.234754,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/238536.low.mp3,6.297268,5.91125,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/243036.low.mp3,5.832256,5.472182,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/244936.low.mp3,4.421998,3.987557,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/24236.low.mp3,4.635539,4.661847,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/24836.low.mp3,2.950021,2.933815,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/253236.low.mp3,5.257977,4.717545,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/36/250936.low.mp3,2.453066,3.596414,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/254536.low.mp3,6.499163,7.868288,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/258836.low.mp3,5.559629,5.34687,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/2536.low.mp3,7.069879,7.393884,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/259836.low.mp3,5.366354,4.14788,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/36/2636.low.mp3,5.32227,3.528968,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/36/26436.low.mp3,3.660693,2.633852,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/269436.low.mp3,6.242262,5.531139,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/26736.low.mp3,5.270045,5.845527,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/275236.low.mp3,4.245659,3.138832,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/278336.low.mp3,4.114861,3.6664,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/281036.low.mp3,6.168302,5.946746,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/284236.low.mp3,4.791967,3.342677,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/285636.low.mp3,4.726695,4.166121,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/2836.low.mp3,2.822947,5.202493,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/36/290936.low.mp3,5.784314,5.715057,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/29936.low.mp3,6.102243,5.996326,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/30736.low.mp3,7.428883,7.05312,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/311436.low.mp3,5.402493,6.100115,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/31436.low.mp3,6.952025,7.983356,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/317936.low.mp3,7.428717,7.714545,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/321236.low.mp3,5.245262,7.743955,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/32336.low.mp3,5.422448,6.233963,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/324336.low.mp3,5.576292,4.194388,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/36/327536.low.mp3,5.408613,5.324202,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/324736.low.mp3,5.962744,7.018099,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/339036.low.mp3,6.127253,5.222713,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/349836.low.mp3,3.701329,1.936002,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/364836.low.mp3,7.207716,7.389879,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/372436.low.mp3,5.846944,5.998524,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/375036.low.mp3,6.504117,7.091578,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/379336.low.mp3,5.529251,4.668569,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/36/376136.low.mp3,6.50606,6.458666,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/381036.low.mp3,5.81652,4.291295,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/36/38536.low.mp3,5.528908,4.686787,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/36/388236.low.mp3,6.639242,5.454617,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/39036.low.mp3,3.787205,3.4617,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/391336.low.mp3,6.567543,5.293042,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/3936.low.mp3,5.901482,5.515849,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/40636.low.mp3,4.365109,2.713391,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/407636.low.mp3,4.339873,6.729465,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/36/406636.low.mp3,6.521709,5.275573,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/416436.low.mp3,4.42109,3.361378,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/414136.low.mp3,4.287727,3.651467,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/418136.low.mp3,7.021719,6.023664,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/418036.low.mp3,6.4163,6.311791,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/42236.low.mp3,3.661505,2.259707,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/423036.low.mp3,3.79227,3.392204,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/42736.low.mp3,3.853771,3.231984,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/431436.low.mp3,3.670413,2.438604,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/429436.low.mp3,5.539638,7.008375,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/443636.low.mp3,3.644232,3.263604,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/436336.low.mp3,6.351229,6.343146,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/457236.low.mp3,3.752206,2.403896,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/459436.low.mp3,3.514613,2.588955,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/46036.low.mp3,6.711364,8.16949,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/465936.low.mp3,5.372514,5.596537,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/468036.low.mp3,5.849396,4.739616,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/36/470736.low.mp3,7.011344,6.998723,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/479836.low.mp3,4.721934,4.606332,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/481336.low.mp3,4.278851,2.786811,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/49036.low.mp3,5.551795,5.665912,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/490836.low.mp3,5.824063,6.081231,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/489236.low.mp3,4.73843,4.115051,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/491336.low.mp3,2.968143,2.245126,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/495536.low.mp3,3.506968,3.198661,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/516736.low.mp3,3.881489,3.674685,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/53236.low.mp3,6.983639,6.713124,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/53636.low.mp3,5.924963,5.214834,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/547236.low.mp3,5.911823,5.276155,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/5636.low.mp3,4.416624,4.182922,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/578336.low.mp3,4.245506,3.423427,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/601136.low.mp3,5.475588,5.249507,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/617336.low.mp3,5.301318,5.773979,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/658536.low.mp3,7.081172,7.133678,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/665836.low.mp3,6.331987,5.886076,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/6736.low.mp3,5.705638,6.056416,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/675836.low.mp3,5.643722,4.740451,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/36/698636.low.mp3,6.032854,6.613484,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/704836.low.mp3,6.903658,6.551854,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/706736.low.mp3,6.797012,6.790926,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/71536.low.mp3,6.451527,6.383012,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/75436.low.mp3,4.798137,4.258567,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/773636.low.mp3,6.099154,6.410281,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/779036.low.mp3,6.553895,5.276664,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/77736.low.mp3,5.839187,7.601036,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/78136.low.mp3,5.302383,6.569617,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/783236.low.mp3,4.161883,3.160869,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/781636.low.mp3,4.302376,7.259822,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/36/785436.low.mp3,6.046107,4.652984,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/36/786936.low.mp3,6.479934,7.057483,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/79436.low.mp3,6.517871,7.436433,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/811836.low.mp3,5.666429,5.68132,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/824636.low.mp3,2.757675,3.809688,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/823836.low.mp3,4.362987,4.745618,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/828836.low.mp3,3.290224,3.095033,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/847336.low.mp3,6.966955,6.225778,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/847636.low.mp3,7.056795,7.10672,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/84736.low.mp3,5.998103,6.213196,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/858536.low.mp3,4.617583,3.218171,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/873136.low.mp3,4.513566,3.114693,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/875036.low.mp3,6.006439,6.646084,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/876536.low.mp3,6.707662,6.544147,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/888636.low.mp3,6.543972,5.901919,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/900236.low.mp3,6.590321,5.558845,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/900736.low.mp3,4.628363,4.091109,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/904436.low.mp3,4.562562,3.920377,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/90436.low.mp3,5.291666,4.515804,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/36/91936.low.mp3,4.231082,4.111522,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/920436.low.mp3,4.302415,6.294809,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/36/936436.low.mp3,7.449838,6.780991,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/94736.low.mp3,5.217521,5.290792,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/953636.low.mp3,6.380178,5.326436,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/956536.low.mp3,5.24485,6.047617,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/965436.low.mp3,6.966375,5.321267,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/967236.low.mp3,7.003887,6.204455,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/96736.low.mp3,6.311792,5.438462,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/979236.low.mp3,6.648474,5.887798,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/9736.low.mp3,6.011737,5.889482,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/36/979836.low.mp3,4.697878,3.531641,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/998036.low.mp3,3.627158,4.311328,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/36/9836.low.mp3,4.426565,5.776526,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/37/1012437.low.mp3,4.592002,4.099775,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/1018537.low.mp3,4.520783,2.956168,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/1022137.low.mp3,6.303792,5.69418,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1023137.low.mp3,4.603176,4.464758,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/1027537.low.mp3,4.714998,6.298414,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/37/1030037.low.mp3,2.776997,1.915683,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/103337.low.mp3,4.126614,3.915,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/1032337.low.mp3,6.049943,6.705128,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1035737.low.mp3,6.343622,5.544487,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1034237.low.mp3,4.665072,3.855992,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/1036437.low.mp3,4.637896,5.822345,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/37/1044237.low.mp3,4.027978,4.366395,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/1041937.low.mp3,3.737649,4.67736,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/1045437.low.mp3,5.486929,4.549456,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/37/1046937.low.mp3,7.184059,7.286057,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/104737.low.mp3,5.563116,4.239975,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/37/1049737.low.mp3,5.29437,5.607453,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1046837.low.mp3,4.566679,4.442534,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/1053937.low.mp3,2.408927,2.217507,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/1056037.low.mp3,6.919304,5.654567,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1060637.low.mp3,5.381254,4.436461,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/37/1061337.low.mp3,6.965369,6.499713,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1061437.low.mp3,6.544062,6.423097,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1063337.low.mp3,7.172463,5.94383,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1064737.low.mp3,6.23629,6.63127,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1066137.low.mp3,6.256236,5.907183,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1056337.low.mp3,2.164773,3.295995,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/1067037.low.mp3,5.493397,3.678423,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/37/1072137.low.mp3,7.143191,5.789101,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1070637.low.mp3,7.036055,5.88523,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1074137.low.mp3,4.388802,3.251684,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/1074937.low.mp3,7.087001,7.198031,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1076037.low.mp3,7.908764,7.046249,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1076337.low.mp3,6.679163,6.810561,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1077137.low.mp3,7.78836,7.245079,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1076737.low.mp3,6.775056,6.14695,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1078437.low.mp3,5.905086,5.987968,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1079637.low.mp3,5.868458,5.519916,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1081337.low.mp3,5.222064,4.475057,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/37/1083537.low.mp3,3.69698,3.045056,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/1084437.low.mp3,6.490445,6.340332,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1086337.low.mp3,6.568028,6.802609,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1085737.low.mp3,3.489138,2.800461,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/1087137.low.mp3,3.998533,3.776251,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/1088037.low.mp3,5.219317,4.181489,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/37/1088637.low.mp3,7.45729,7.017825,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1089137.low.mp3,6.307952,5.725907,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1090537.low.mp3,5.416049,4.419176,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/37/1088837.low.mp3,6.622509,7.798751,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1091337.low.mp3,4.64699,3.961891,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/1092337.low.mp3,6.216888,5.961705,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1093937.low.mp3,6.995521,7.505766,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1093637.low.mp3,5.680789,5.762349,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1094637.low.mp3,5.66158,5.67723,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1096937.low.mp3,6.042892,4.186525,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/37/1097937.low.mp3,5.51003,5.490174,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1098437.low.mp3,5.452974,4.249676,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/37/1099437.low.mp3,3.481061,2.519025,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/1098837.low.mp3,5.736194,6.472364,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1101337.low.mp3,5.65643,5.390882,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1104237.low.mp3,4.226104,3.458318,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/1105537.low.mp3,5.964061,6.265448,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/110637.low.mp3,4.006374,3.659125,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/1110537.low.mp3,5.303283,3.673353,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/37/1110037.low.mp3,3.931278,2.676479,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/1111737.low.mp3,6.142272,5.400342,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1112337.low.mp3,4.175566,2.372239,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/1112437.low.mp3,2.832814,4.214433,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/1111837.low.mp3,4.611787,4.24884,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/1114037.low.mp3,5.27464,5.810806,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/37/1114137.low.mp3,3.745096,3.218231,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/1114537.low.mp3,4.596121,3.838773,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/37/1115637.low.mp3,6.036752,5.203233,Joy
