file_path,mood_Joy,mood_Anger,mood_Pleasure,mood_Sadness
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/553240.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/5640.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/585840.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/59740.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/600140.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/603240.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/6040.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/61540.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/617340.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/646440.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/628940.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/660440.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/661540.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/662440.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/676240.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/667640.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/704840.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/698140.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/706740.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/712240.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/710540.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/71540.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/72640.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/734440.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/72840.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/747440.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/74040.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/740340.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/75440.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/754440.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/759140.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/759340.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/75940.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/76140.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/77540.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/779240.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/78140.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/782940.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/783440.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/786940.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/81040.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/811240.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/811540.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/812440.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/81640.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/81740.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/817640.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/82240.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/82640.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/839540.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/858540.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/885140.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/888640.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/890540.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/898440.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/90440.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/91140.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/915740.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/919940.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/917540.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/920440.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/936440.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/922940.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/922740.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/93740.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/944140.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/946940.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/949040.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/950040.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/956540.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/957840.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/957940.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/965440.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/967240.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/969340.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/9740.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/973240.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/979840.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/98140.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/40/983240.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1004341.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1011641.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1013841.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1018541.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1016041.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1022441.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1021641.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1032241.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1028841.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1036441.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1032841.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1041941.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1042341.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1047941.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1046641.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1049741.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1053841.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1056141.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1056041.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1056341.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1057641.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1061441.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1064041.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1064741.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1065641.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1068241.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1068341.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/106841.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1070641.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1072641.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1074741.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1075141.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1075541.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1076041.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1076341.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1076441.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1076741.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1077041.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1077141.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1077941.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1077641.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1078441.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1079341.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1079941.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1081841.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1084341.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1085241.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1085741.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1087141.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1087641.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1088841.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1088641.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1089141.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1090241.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1090541.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1092341.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1094141.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1100241.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1105641.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1106441.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/110641.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1109541.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1110541.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1111541.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1111741.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1111941.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1112341.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1114141.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1112441.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/111441.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1114841.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1115641.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1116441.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1116541.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1116941.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1118541.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1118841.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1119041.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1119941.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1120641.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/112141.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1121441.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1121741.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/112441.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1124741.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1127041.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1128641.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1132141.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1133341.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1134041.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1136341.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1137241.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1143241.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1143941.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1145441.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1146541.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1147241.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1147141.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1147341.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1149541.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1150741.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1152041.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/11541.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1154141.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1156041.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1159741.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1160141.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1164541.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1164341.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1166141.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1168541.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1169141.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1169841.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1173141.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/118041.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1177641.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1180641.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/11841.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1182541.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1184741.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1186841.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1186641.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1187041.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1187641.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1190441.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1190841.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1197941.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1197341.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1198541.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1203441.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1204141.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1205841.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1208041.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1206441.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1209641.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1216941.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1216641.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1220941.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1221441.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1222641.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1223941.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1225741.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1226041.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1227741.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1226641.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1231041.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1231341.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1231641.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1233941.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1234241.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1236041.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1241541.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1242441.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1243041.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1243541.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1243741.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1244741.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1245141.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1246341.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1248441.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1250041.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1250241.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/125141.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1252241.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1253041.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1254441.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/126041.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1266941.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1269141.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1274541.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1274241.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1278741.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1279841.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1281241.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1280441.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1281641.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1283041.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1284341.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1284741.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1287941.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1288241.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1290641.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/129141.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1294441.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1294741.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1294941.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/129541.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1296041.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1299241.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1300041.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1300741.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/130541.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1301741.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1307741.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1311241.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1310241.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1314541.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1312941.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1315841.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1315941.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1317841.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1319541.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1319841.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1320941.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1321241.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1321741.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1323841.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1326841.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1326941.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1327041.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1327741.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/41/1332741.low.npy,1,0,0,0
