file_path,mood_Joy,mood_Anger,mood_Pleasure,mood_Sadness
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/108751.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1087551.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1088651.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1089251.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1089051.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1090251.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1090751.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1092251.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1094051.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1096451.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1096951.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/109751.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1093651.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1100751.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1100151.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1103451.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1105051.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1107251.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1109851.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1109351.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1110551.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1110751.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1112051.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1111951.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1114151.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1114951.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1115151.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1115651.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1116951.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1121451.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1122451.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1122651.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1123451.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1127051.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1127151.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1128251.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/112751.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1129651.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1131451.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1132251.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1132451.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1134851.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1135851.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1137251.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1139451.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1145051.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1145351.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/114651.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1147851.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1149151.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1150351.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1151251.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/11551.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1154251.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1155551.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1159151.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1165451.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1165751.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1165951.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1166151.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1168551.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1168251.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1169151.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1171351.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1171151.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1171551.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/11751.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1176151.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1179051.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1184151.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1184451.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1185651.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1187351.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1187951.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1189651.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1194951.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1198551.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1199051.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1205051.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1206151.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/120551.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1209451.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1209651.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/120751.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1209751.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1214851.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1215051.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1215951.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1218251.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1220851.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1221851.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1222851.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1221951.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1226951.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1232051.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1236051.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1234551.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1236751.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1240651.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1244951.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1244451.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1245151.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1248251.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1250051.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1248451.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1251851.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1254451.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1256651.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1257551.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/126051.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1262651.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1264351.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1269051.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1271851.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1273151.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1274151.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1275151.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1277851.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1273951.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1282751.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1279451.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1283851.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/128351.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/12851.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1284351.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1287451.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1287651.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1287551.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1287851.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1289251.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1288951.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1290751.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1290451.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1294751.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1296351.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1296151.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1297151.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1299051.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1306851.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1309251.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1310651.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1313351.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1312451.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1316651.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1317851.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1317551.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1320951.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/132551.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1325151.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/132851.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1330451.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1332951.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1333151.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1334551.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1337251.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1341051.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1344651.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/134151.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1345851.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1346551.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1347951.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1347851.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/134851.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1350851.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1348851.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1352251.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1353051.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1353451.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1353351.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1353551.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1354151.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1357451.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1361251.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1361451.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1355951.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1361651.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1365051.low.npy,0,1,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1367651.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1365651.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1369351.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1371951.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1369651.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1373151.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1373051.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1373551.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1374051.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1376051.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1374951.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1376551.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1376451.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1379151.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1378751.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1379451.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1379951.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1381351.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1381951.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1387151.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1385251.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1389151.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1387751.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1390451.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1392651.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1393251.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1392751.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1395651.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1397151.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1397851.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1398151.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1399351.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1399751.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1400351.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1402651.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1402851.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1407651.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1417351.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1415751.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/141851.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1417851.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1420651.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1421351.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/1420551.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/143951.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/144651.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/14851.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/148951.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/150951.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/154551.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/158351.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/158451.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/16151.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/163751.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/168351.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/169151.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/168951.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/181151.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/173351.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/181351.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/181851.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/192151.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/18851.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/196551.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/202151.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/202351.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/209151.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/202751.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/211551.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/214051.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/215751.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/21851.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/218351.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/221351.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/22551.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/230851.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/229651.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/233851.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/244951.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/250351.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/24851.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/25251.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/253751.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/256851.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/262051.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/263651.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/272851.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/276551.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/274351.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/284251.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/291051.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/285251.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/296751.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/297051.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/299551.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/321051.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/324151.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/324851.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/327451.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/329651.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/330751.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/334351.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/33451.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/342251.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/3451.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/343551.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/34551.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/346051.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/347851.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/34851.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/358751.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/360251.low.npy,0,0,1,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/361551.low.npy,1,0,0,0
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/360551.low.npy,0,0,0,1
/Volumes/T7 Shield/Emotify/MTG_Full_MERT/51/362251.low.npy,0,0,0,1
