file_path,valence,arousal,mood
/Volumes/T7 Shield/Emotify/MTG_Full/57/1176657.low.mp3,4.709961,4.590602,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1177757.low.mp3,5.434388,5.574795,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1185757.low.mp3,5.301285,5.436336,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1189657.low.mp3,4.534115,4.260818,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1190057.low.mp3,5.735749,5.765053,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1190657.low.mp3,6.432146,7.024312,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1192257.low.mp3,4.872983,4.697667,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1194557.low.mp3,4.424417,4.405185,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1198557.low.mp3,3.63617,3.865026,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1199057.low.mp3,5.986373,6.257433,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1203657.low.mp3,5.313001,5.329577,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1205057.low.mp3,3.964891,4.213066,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/120557.low.mp3,5.394262,5.367586,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1206157.low.mp3,4.472696,4.579367,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1209057.low.mp3,3.388398,3.0076,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1216157.low.mp3,4.384643,4.685506,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1216857.low.mp3,4.650695,4.516335,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1217157.low.mp3,5.876937,5.815162,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1218057.low.mp3,5.462232,5.785188,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1219757.low.mp3,5.512752,5.863839,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1221257.low.mp3,5.165352,5.198695,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1222957.low.mp3,4.722938,4.655035,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1225157.low.mp3,3.755035,3.655926,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1225957.low.mp3,5.390866,5.601841,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1228857.low.mp3,3.544062,3.643584,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1234157.low.mp3,3.351192,2.947056,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1234557.low.mp3,6.13811,6.113929,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1235057.low.mp3,4.753164,5.132756,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/57/1236057.low.mp3,5.496634,5.546693,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1236357.low.mp3,4.370652,4.370324,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1237057.low.mp3,4.894881,5.237423,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/57/1241057.low.mp3,4.612421,4.816838,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1241457.low.mp3,3.597211,3.706349,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1245157.low.mp3,5.124251,5.167449,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1245857.low.mp3,4.790645,5.129076,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/57/1248257.low.mp3,4.810886,4.576892,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1248557.low.mp3,5.31191,5.681712,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1249957.low.mp3,5.280767,5.72281,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1250057.low.mp3,5.332764,5.687212,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1250857.low.mp3,4.491147,4.614447,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1253257.low.mp3,4.199442,4.43023,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1255457.low.mp3,4.241755,4.063297,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1256657.low.mp3,5.578224,6.028712,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1266557.low.mp3,5.273493,5.465025,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1267757.low.mp3,5.585827,5.562393,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1268057.low.mp3,4.104417,3.982283,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1268657.low.mp3,5.345492,5.55713,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1269057.low.mp3,4.751337,4.685908,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1272457.low.mp3,3.627636,3.838252,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1273057.low.mp3,5.293121,5.643513,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1274157.low.mp3,3.571691,3.763521,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1275157.low.mp3,3.883474,3.908662,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1278257.low.mp3,6.50198,6.355206,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1279157.low.mp3,5.349665,5.482822,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1280357.low.mp3,3.524798,3.716469,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1283757.low.mp3,5.716328,5.895536,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1283857.low.mp3,4.760761,5.585104,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/57/1284457.low.mp3,5.577827,5.943562,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1285257.low.mp3,5.244499,5.510545,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/12857.low.mp3,5.437571,5.449005,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1285757.low.mp3,4.059753,4.365248,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1287057.low.mp3,3.438403,3.997052,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1287157.low.mp3,5.556955,5.812384,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1287457.low.mp3,5.382073,5.66864,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1287557.low.mp3,4.661999,4.533581,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1288557.low.mp3,5.192483,5.103044,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/128857.low.mp3,4.794396,4.712259,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1290557.low.mp3,5.239873,5.416612,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1290957.low.mp3,4.361671,4.497283,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1291557.low.mp3,3.896166,3.691401,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1292357.low.mp3,4.853148,5.652981,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/57/1292557.low.mp3,5.321385,5.722577,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1294657.low.mp3,6.107909,6.04371,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1295557.low.mp3,3.616543,3.570545,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/129557.low.mp3,5.193868,5.150661,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1295657.low.mp3,4.024423,3.966594,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1297157.low.mp3,5.351505,5.6823,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1297357.low.mp3,4.351462,4.889984,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1302557.low.mp3,5.934856,5.813343,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1305857.low.mp3,5.191794,4.851407,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/57/1306957.low.mp3,4.860681,4.814517,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1309357.low.mp3,4.859944,4.56179,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1309757.low.mp3,5.596106,5.602685,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1310657.low.mp3,5.735854,5.712541,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1312457.low.mp3,5.456453,5.517273,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1312557.low.mp3,5.972432,5.790619,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1313457.low.mp3,4.715311,4.756715,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1314057.low.mp3,6.090573,5.905614,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1316757.low.mp3,5.454066,5.400259,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1317857.low.mp3,4.438252,4.507021,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1320857.low.mp3,5.866783,6.052914,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1320957.low.mp3,4.203227,4.286918,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1321257.low.mp3,4.810633,4.761573,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1322957.low.mp3,4.33806,4.380747,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1324957.low.mp3,5.888052,5.937485,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1325157.low.mp3,4.368914,4.430696,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1326757.low.mp3,4.585451,4.484777,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1330157.low.mp3,3.488885,3.454657,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1332957.low.mp3,5.167346,5.602039,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1333157.low.mp3,3.681223,3.870426,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1333557.low.mp3,4.330262,4.29587,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1334557.low.mp3,6.144565,6.2086,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1335357.low.mp3,4.603482,4.530282,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/133657.low.mp3,5.300444,5.906379,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1336657.low.mp3,5.157479,5.188102,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1340257.low.mp3,4.668278,4.653192,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1340557.low.mp3,5.256456,5.484362,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/134057.low.mp3,5.153083,5.190504,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1341957.low.mp3,4.678697,4.769485,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1342757.low.mp3,5.33795,5.767251,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1343457.low.mp3,5.261517,5.648199,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1345057.low.mp3,5.352773,5.630991,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1345457.low.mp3,5.773625,5.903785,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1346157.low.mp3,5.844147,6.168742,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1348757.low.mp3,5.253474,5.731096,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1349657.low.mp3,4.325452,3.885618,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1351057.low.mp3,5.133972,5.559649,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1352257.low.mp3,4.728026,4.886281,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1353357.low.mp3,6.320453,6.46771,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1353557.low.mp3,4.588351,5.14006,Anger
/Volumes/T7 Shield/Emotify/MTG_Full/57/135357.low.mp3,4.544213,4.514235,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1354957.low.mp3,5.199538,5.413023,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1355457.low.mp3,4.629032,4.529475,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1355557.low.mp3,5.30463,5.250322,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1355957.low.mp3,4.168403,3.924215,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/135657.low.mp3,5.641878,5.596108,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1357457.low.mp3,4.288911,4.386432,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1357557.low.mp3,5.416167,5.708653,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1359957.low.mp3,4.350097,4.228199,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1360657.low.mp3,5.337278,5.488253,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1360757.low.mp3,4.827206,4.778265,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1364457.low.mp3,5.242756,5.380091,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/136457.low.mp3,3.820694,3.918243,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1365057.low.mp3,4.897849,4.833216,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1365357.low.mp3,5.511226,5.428061,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1365657.low.mp3,5.560161,5.538967,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1369657.low.mp3,4.274141,4.272151,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1369857.low.mp3,4.143219,4.804128,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1370157.low.mp3,3.92102,3.817064,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1371057.low.mp3,4.070031,4.103642,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1372057.low.mp3,4.456025,4.858335,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1373057.low.mp3,5.282042,5.698461,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1373457.low.mp3,4.760083,4.63848,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1374057.low.mp3,4.67406,4.401281,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1374257.low.mp3,4.679239,4.575772,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1374957.low.mp3,5.336367,5.402401,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1376057.low.mp3,4.647111,4.275105,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1376257.low.mp3,5.31586,5.742551,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1376457.low.mp3,5.434573,5.657545,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1376557.low.mp3,3.970663,4.116514,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1377557.low.mp3,5.788356,5.790671,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1379157.low.mp3,4.725054,4.544442,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1379957.low.mp3,5.789668,5.932673,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1380657.low.mp3,5.701859,5.872359,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1381357.low.mp3,5.224211,5.632775,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1383957.low.mp3,5.21593,5.185231,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1384557.low.mp3,4.756103,4.813552,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1387457.low.mp3,5.510516,5.506961,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1389457.low.mp3,3.813488,3.876981,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1389557.low.mp3,5.147129,5.33966,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1389857.low.mp3,3.666512,3.490591,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1392057.low.mp3,3.532234,3.809308,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1395657.low.mp3,6.153069,6.209249,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1396257.low.mp3,5.506314,5.990419,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1397557.low.mp3,5.584748,5.876279,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1397857.low.mp3,5.247486,5.241446,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1399357.low.mp3,5.700363,5.789306,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1400157.low.mp3,4.369301,4.276568,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1400657.low.mp3,5.502303,5.707699,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1402457.low.mp3,5.128465,5.29891,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1402657.low.mp3,4.293339,4.81425,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1402857.low.mp3,6.002263,6.093057,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1403257.low.mp3,5.651325,5.928495,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1404957.low.mp3,4.472527,4.506363,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1406057.low.mp3,5.321564,5.583889,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1407357.low.mp3,4.73666,4.63053,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/1407657.low.mp3,5.389164,5.502145,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1410157.low.mp3,5.331454,5.339241,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1413457.low.mp3,5.215615,5.264221,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1414157.low.mp3,5.585985,5.669313,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/141757.low.mp3,5.436202,5.512222,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1418657.low.mp3,5.380942,5.714279,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1419657.low.mp3,5.213126,5.44473,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1420457.low.mp3,5.493744,5.630163,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1420557.low.mp3,5.365859,5.336916,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1420657.low.mp3,5.707258,5.609306,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/1422057.low.mp3,3.694687,3.730836,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/149757.low.mp3,5.229439,5.225432,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/153057.low.mp3,4.645472,4.520913,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/154357.low.mp3,5.567274,5.676208,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/15657.low.mp3,4.804257,4.695831,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/156957.low.mp3,5.4539,5.590387,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/159857.low.mp3,5.255721,4.866555,Pleasure
/Volumes/T7 Shield/Emotify/MTG_Full/57/16157.low.mp3,4.725214,4.678633,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/162557.low.mp3,5.860962,6.177081,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/164157.low.mp3,5.243445,5.197497,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/165057.low.mp3,4.759038,4.606385,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/16557.low.mp3,5.526268,5.382382,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/169257.low.mp3,4.184344,4.267916,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/170457.low.mp3,4.637009,4.552849,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/170857.low.mp3,4.199809,4.026814,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/17157.low.mp3,3.841123,3.705624,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/174557.low.mp3,5.871852,5.966827,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/175057.low.mp3,4.164025,3.972507,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/17957.low.mp3,5.104687,5.144976,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/181357.low.mp3,5.451657,5.635933,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/182157.low.mp3,5.517129,5.711167,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/182657.low.mp3,4.551822,4.613085,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/192457.low.mp3,4.43145,4.266119,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/19257.low.mp3,4.698599,4.727869,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/194057.low.mp3,5.304807,5.497932,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/194857.low.mp3,3.786184,3.755169,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/196257.low.mp3,3.773904,3.822811,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/199757.low.mp3,5.479956,5.700383,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/200557.low.mp3,5.361614,5.834748,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/212057.low.mp3,5.570025,5.822001,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/215757.low.mp3,3.924336,3.95399,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/21857.low.mp3,5.773906,6.598193,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/22157.low.mp3,5.434908,5.46777,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/225257.low.mp3,3.891008,3.9438,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/233257.low.mp3,5.727091,6.003553,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/235457.low.mp3,4.725977,4.562597,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/23557.low.mp3,5.836597,6.196541,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/237757.low.mp3,5.721767,5.95401,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/242857.low.mp3,6.021189,6.067776,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/243157.low.mp3,5.557851,5.490491,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/24857.low.mp3,3.922758,3.804706,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/253757.low.mp3,3.748925,3.659292,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/255557.low.mp3,4.178644,4.364373,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/25557.low.mp3,5.298005,5.387361,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/259957.low.mp3,5.28556,5.283324,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/262957.low.mp3,5.869981,5.819983,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/272057.low.mp3,4.011611,4.564541,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/272357.low.mp3,4.424981,4.789391,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/272957.low.mp3,3.781864,3.761812,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/276657.low.mp3,5.188797,5.353084,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/278357.low.mp3,3.889767,4.173449,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/280157.low.mp3,4.30803,4.591299,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/282557.low.mp3,5.256183,5.583432,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/283557.low.mp3,5.275508,5.348811,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/284257.low.mp3,4.546949,4.516174,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/285257.low.mp3,5.492961,5.32343,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/2857.low.mp3,5.213173,5.70834,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/293157.low.mp3,5.627082,5.838693,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/296257.low.mp3,5.247849,5.346228,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/297757.low.mp3,5.424675,5.366335,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/299557.low.mp3,6.25298,6.344812,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/301457.low.mp3,5.979423,5.948627,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/302357.low.mp3,5.513854,5.695201,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/30857.low.mp3,4.797462,4.491842,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/310257.low.mp3,6.255083,6.229649,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/315157.low.mp3,4.526917,4.71238,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/31657.low.mp3,4.153534,4.84814,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/323657.low.mp3,4.753651,4.670735,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/324157.low.mp3,6.716547,6.544312,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/332857.low.mp3,3.854509,3.686127,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/338457.low.mp3,5.312393,5.293922,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/339557.low.mp3,5.674026,5.840679,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/342257.low.mp3,3.547207,3.850824,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/345157.low.mp3,5.800218,5.936292,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/34857.low.mp3,4.519602,4.167635,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/352457.low.mp3,5.62644,5.672034,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/356157.low.mp3,5.534468,5.732537,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/359657.low.mp3,3.686484,3.743329,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/362257.low.mp3,3.730219,3.854424,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/36657.low.mp3,5.301768,5.765587,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/369457.low.mp3,3.718906,3.597725,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/370257.low.mp3,4.336578,4.371329,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/370357.low.mp3,6.277071,6.022715,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/371457.low.mp3,5.977286,6.001936,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/372157.low.mp3,5.229072,5.343875,Joy
/Volumes/T7 Shield/Emotify/MTG_Full/57/373157.low.mp3,3.793683,3.712691,Sadness
/Volumes/T7 Shield/Emotify/MTG_Full/57/375057.low.mp3,6.220668,5.988544,Joy
